,,,,,,,,,ATM_IV,VIX,IV_Skew,PCR,5_Day_Historical_RV,IVP,ATM_IV_minus_RV,FII_Derivative_Positioning,Days_to_Expiry,Event_Impact_Score,Next_5_Day_Volatility
33.01759968,37.25773168,5.39277121,1.189879545,16.15458671,95,11.3600797,13597696.56,5,1,26.32965498,,,,,,,,,
50,27.25807157,10,1.538763302,21.09975074,95,21.94409457,13635511.21,2,1,34.67660296,,,,,,,,,
46.21225446,38.2951252,8.902519548,1.100337037,19.64531715,95,11.16285249,-12754130.94,3,2,35.9576416,,,,,,,,,
50,50,9.107371443,0.7605108266,29.67695718,68.48088467,20.20120691,-19395442.11,2,2,60,,,,,,,,,
23.1722539,19.37982841,6.065594165,1.538367359,9.917270013,95,9.392941567,-10834805.68,6,1,15.23768268,,,,,,,,,
38.68299662,37.88383663,7.049509922,1.356517982,19.42645825,95,12.80937226,-44157276.25,5,1,31.46163296,,,,,,,,,
50,50,7.756309855,1.313248263,29.41441954,69.98465646,20.58558046,-14421309.11,5,0,42.26700056,,,,,,,,,
50,50,9.660798421,0.8922123728,26.51521367,88.57098657,23.48478633,-20903743.61,5,1,50.53629879,,,,,,,,,
48.85982246,48.4627733,7.851870315,1.152182209,29.49226291,65.66996775,19.36755955,-44877160.58,5,0,44.6453893,,,,,,,,,
50,50,10,1.194612966,31.16014706,60.46137364,18.83985294,13759988.27,4,1,58.13091309,,,,,,,,,
50,50,10,0.7549192987,21.39747045,95,16.09575835,231522.958,1,2,47.49070932,,,,,,,,,
45.53009963,33.72605462,6.473376282,1.383535559,27.84148545,63.53329898,17.68861419,7381269.7,1,0,37.45661346,,,,,,,,,
50,50,5.755449797,1.22387607,25.93611556,92.78137423,16.93037046,20923523.74,2,2,55.12203888,,,,,,,,,
50,50,7.554592971,1.065745098,31.90034208,56.73813115,17.78192064,-7135801.717,2,1,60,,,,,,,,,
43.74075526,49.61314658,5.863979624,1.083706458,26.03706837,67.99416371,17.70368689,-28161492.4,7,0,43.45277459,,,,,,,,,
49.11844765,40.70551752,5.811051393,1.058226998,31.07325227,58.07308236,18.04519538,9118260.699,6,0,46.17105975,,,,,,,,,
50,41.06587686,9.68100769,0.7899637555,29.37329449,70.22264908,20.62670551,-87665898.27,5,1,55.77087413,,,,,,,,,
50,37.18213844,8.376450252,1.113163563,33.93464392,47.34204995,16.06535608,-3242852.745,5,1,60,,,,,,,,,
50,46.58694091,6.616244865,1.564347121,29.1263168,71.66605836,20.8736832,22955058.7,3,0,37.85665002,,,,,,,,,
18.27979149,10,5.619513207,0.8493837327,9.597876648,90.45662041,8.681914846,31407757.87,1,0,11.43761339,,,,,,,,,
24.68150774,31.49205658,5.300470417,0.8307764108,14.60792041,68.9597633,10.07358734,-15883296.69,7,0,18.1584236,,,,,,,,,
24.95452082,36.86658352,7.436028925,0.9702472409,11.0212226,95,9.774211419,-67241616.95,7,1,19.80799647,,,,,,,,,
50,40.34143024,5.362840811,0.792427579,27.50268713,81.80041739,22.49731287,-78997975.8,5,0,42.21055734,,,,,,,,,
39.31620975,35.70242698,5.503874243,1.105616619,25.04493056,56.98270617,14.27127919,19141563.21,6,0,36.13186412,,,,,,,,,
21.22690864,35.85971874,4.404468841,1.335188749,6.610847755,95,14.61606088,-10619491.89,2,0,7.975874051,,,,,,,,,
45.1408802,40.79313742,7.262402642,1.134312568,25.64946141,75.99153246,19.49141879,60518972.26,2,0,36.94378712,,,,,,,,,
50,50,8.834637028,1.212701127,27.10097701,84.49519359,22.53986439,-42333109.05,7,1,52.21347613,,,,,,,,,
38.65396459,45.587613,4.540896585,1.54028213,23.47671755,64.64807953,15.17724703,10270077.1,2,0,34.91568362,,,,,,,,,
47.27715689,25.68160755,8.295752003,0.7956845028,19.2603471,95,20.13728364,49870549.06,7,1,30.43244891,,,,,,,,,
50,42.56232586,8.010270424,0.5,31.09570169,60.7939274,18.90429831,6193857.893,3,1,51.74485016,,,,,,,,,
39.85848625,12,4.098489939,1.228124397,21.24142298,87.64508522,11.97398223,-47758055.75,5,1,30.79478154,,,,,,,,,
50,50,6.573911134,0.9856865932,26.73476391,87.02241086,23.26523609,83178338.49,5,1,46.01341364,,,,,,,,,
39.94596191,24.04288445,8.754039573,1.263208687,24.34878255,64.05732741,15.59717936,47417623.71,6,0,31.59392123,,,,,,,,,
50,48.56145734,9.202528836,0.5,23.043441,95,13.64209639,-6817380.477,5,2,47.31482285,,,,,,,,,
50,39.11894993,6.178712291,0.9156699121,23.65600431,95,12.63633496,24568622.33,6,2,43.30876175,,,,,,,,,
50,50,6.721877889,1.171774834,27.06214133,84.75995449,22.93785867,24889834.8,3,0,36.66880481,,,,,,,,,
50,50,9.584673247,0.8059189667,26.78081071,86.70084536,23.21918929,19253132.55,5,1,48.17982678,,,,,,,,,
50,50,10,1.190551541,33.00529844,51.49082832,16.99470156,-41452343.24,6,2,60,,,,,,,,,
50,38.22943006,9.398825026,1.059279881,28.35622059,76.32815291,21.64377941,9724728.634,1,0,41.3499199,,,,,,,,,
50,50,10,1.059373235,28.94519165,72.74026237,21.05480835,43821471.05,5,1,52.44188067,,,,,,,,,
30.22872995,24.38132551,4.863297986,1.127249784,19.40342701,55.79067513,10.82530293,15135816.47,7,0,27.05999621,,,,,,,,,
47.84253232,33.47537308,6.561124246,1.642681108,26.36711735,81.44771646,21.47541497,11914530.07,5,0,40.03344051,,,,,,,,,
50,50,10,1.036009398,29.46830117,69.67384616,20.53169883,-16104731.07,2,2,60,,,,,,,,,
49.20276959,30.38851109,6.312407555,0.5,31.30515034,57.17148474,17.89761925,-27119360.12,5,0,42.93320346,,,,,,,,,
45.98834684,42.89975841,5.474433524,1.472196029,24.75080367,85.805469,21.23754317,-47175521.59,7,0,32.3121137,,,,,,,,,
21.61351505,11.15429435,5.366777242,1.314129491,11.96810037,80.59269541,9.645414681,22723937.94,7,0,13.16619243,,,,,,,,,
50,44.21248566,9.610398687,0.9884474591,27.74655276,80.20256582,22.25344724,-6626530.007,4,0,39.43668083,,,,,,,,,
44.8927086,48.14717246,8.878731593,0.5270823529,20.89848346,95,16.51210704,-40241388.35,3,1,37.69172154,,,,,,,,,
50,50,8.064327959,1.11874106,32.37129716,54.45782031,17.62870284,29292260,2,1,58.19733749,,,,,,,,,
50,48.46050386,7.159739689,0.7985129896,31.25639894,59.96724411,16.15405385,-17607332.39,7,1,56.02018055,,,,,,,,,
39.61668894,43.83529823,6.748692124,0.8888157004,24.28568162,63.12776209,15.33100732,-25735947.01,3,0,35.13963005,,,,,,,,,
50,16.07107327,9.153782005,0.5,31.06441937,60.95584922,18.93558063,-14887440.41,4,0,36.65300281,,,,,,,,,
34.56338588,21.36024519,3.559230403,1.348248036,21.74774133,58.92862323,12.81564455,-5792677.795,2,0,28.81375874,,,,,,,,,
32.98448198,33.04074911,5.402775743,1.143112248,18.44601724,78.81628082,14.53846474,13740662.12,6,0,25.78188324,,,,,,,,,
41.15232837,23.65042731,7.976413076,0.8518730251,25.16769803,63.51248462,15.98463034,-26259407.73,6,0,29.87562206,,,,,,,,,
24.97690728,25.88383127,10,1.255066523,7.400146132,95,9.251125388,30311216.26,6,2,12.83519661,,,,,,,,,
34.77021798,28.07828339,5.14498901,1.623024395,18.94499181,83.53250469,15.82522617,14526887.65,2,0,22.04533389,,,,,,,,,
50,49.07231013,10,1.071636748,27.26381598,83.39325662,18.46521581,-15439882.38,4,1,47.85730334,,,,,,,,,
43.33724138,36.16966068,7.338293641,0.988833329,19.5466787,95,16.56768911,-4793694.317,4,1,35.61202176,,,,,,,,,
50,40.55724956,7.985171744,0.975785026,27.45454583,82.11920278,22.54545417,-12678928.32,1,0,39.67293491,,,,,,,,,
49.41543343,21.04383239,10,1.103946543,23.28392106,95,17.8956068,1975941.865,7,1,37.15050054,,,,,,,,,
50,26.34480649,10,0.9581231116,32.29266745,54.83391106,17.70733255,45596218.99,2,2,57.16583575,,,,,,,,,
50,34.39703916,8.311680142,0.683975331,33.11427831,50.99226846,16.88572169,-12988089.56,3,0,43.02225798,,,,,,,,,
36.77215871,50,6.21272928,1.065229862,18.3209593,95,12.32250629,5683974.654,5,1,33.96239932,,,,,,,,,
50,45.55642101,7.060338758,1.109488301,31.16439785,60.43948689,18.83560215,-20957483.17,4,0,45.51770307,,,,,,,,,
50,50,8.758657451,1.315196319,28.87301176,73.17209726,21.12698824,15958651.33,1,0,45.9434182,,,,,,,,,
50,50,8.042000311,0.6570985262,25.86870641,93.28372745,24.13129359,8292199.606,4,0,37.6450533,,,,,,,,,
50,37.89697258,8.316416182,0.773717245,28.21295504,77.2235483,21.78704496,39888533.66,6,0,41.12023916,,,,,,,,,
39.0379248,36.27863776,6.444610773,1.126576226,22.80606682,71.17342117,16.23185799,-24875708.57,7,0,27.2005443,,,,,,,,,
50,50,9.267305231,1.28922615,30.28193856,65.11492451,19.71806144,20717259.63,3,1,56.4803478,,,,,,,,,
50,33.47130409,8.392710235,1.210351823,29.79804779,67.7962273,20.20195221,37922506.57,5,0,47.16317772,,,,,,,,,
35.53654745,43.28988067,5.250745862,1.037672936,20.75863724,71.18921169,14.77791021,-13128532.07,5,0,30.62830702,,,,,,,,,
37.40392264,32.67970466,3.932157938,0.5679847352,21.29308752,75.66227822,16.11083512,-3808607.974,4,0,30.69110259,,,,,,,,,
50,40.13562591,6.001582229,0.5,30.68772509,62.93159514,19.31227491,5722144.002,5,0,40.78199273,,,,,,,,,
30.41557378,17.29422004,8.381052036,1.302945127,15.52156071,95,14.89401307,-7097360.02,6,0,19.94876389,,,,,,,,,
29.67774482,47.52226801,6.691347066,0.9025505849,19.41077232,52.89316849,10.26697251,5319575.882,6,0,26.80334368,,,,,,,,,
12,39.16525787,1.015126233,0.5063803759,5,95,5,20203086.88,5,1,8.716322126,,,,,,,,,
50,50,9.070719375,1.169172736,34.13419651,46.48067076,15.86580349,-3419281.963,3,0,55.37727494,,,,,,,,,
50,50,10,1.084357427,28.722158,74.08162718,20.19915713,-3653963.904,6,1,48.2582116,,,,,,,,,
49.87561987,41.20666087,6.254736253,0.9157974769,23.97745849,95,17.58555807,7999853.763,4,1,39.0212618,,,,,,,,,
14.60564779,18.93642027,2.614128355,0.6689232048,7.638016294,91.22305092,6.967631493,-11975052.07,7,0,8.156693709,,,,,,,,,
50,50,10,0.5288498189,24.67864214,95,18.01977013,-10491397.87,1,2,46.7389511,,,,,,,,,
37.73336693,50,4.773734627,0.932610055,16.30780289,95,8.847775064,-26965808.64,6,2,36.99401465,,,,,,,,,
48.25078149,30.32200249,6.867565741,0.5997923515,28.86591649,67.1548572,19.384865,-1264243.577,1,0,40.20396335,,,,,,,,,
46.46922801,47.53342732,3.905609168,1.132142421,20.56185454,95,10.4176308,13432495.59,2,2,40.81283172,,,,,,,,,
50,50,9.434338937,1.409242129,24.75210274,95,14.95333027,-8074120.187,3,2,51.26106913,,,,,,,,,
41.87836754,31.3720031,6.396485419,1.162989409,25.19000544,66.24993446,16.6883621,-23205331.47,4,0,28.04270785,,,,,,,,,
40.73290105,34.75828378,4.831270822,0.8011297247,25.1856493,61.73059731,15.54725175,-2886500.438,5,0,31.73202473,,,,,,,,,
18.96092092,37.21148823,2.205022837,0.7921284407,13.76924633,37.70485667,5.191674593,11912635.31,7,0,20.74255293,,,,,,,,,
29.22389102,35.63462503,4.647082667,1.374322622,18.84772654,55.05260521,10.37616448,3839078.712,3,0,21.51158478,,,,,,,,,
35.87716876,36.88029476,4.998909376,1.643544738,18.49969837,93.93380394,11.39794227,66886499.17,4,1,28.18386317,,,,,,,,,
22.18602371,26.67924819,5.863158516,1.124139729,14.15709934,56.71306094,8.028924376,-19692477.31,4,0,18.25322396,,,,,,,,,
37.22068512,31.33105738,5.908526178,0.9558993995,20.0270414,85.85214049,17.19364372,-4509506.951,3,0,27.82448205,,,,,,,,,
50,50,5.691900629,0.5890591061,35.14339237,42.27425591,14.85660763,23378923.96,6,0,49.30497776,,,,,,,,,
38.67576927,50,4.1630377,1.491735042,24.26171301,59.41071129,14.41405627,-20840395.53,3,0,33.79999697,,,,,,,,,
50,43.34859387,8.737500382,1.488518987,31.25582939,59.97015911,18.74417061,57846566.33,3,0,43.09859636,,,,,,,,,
34.31308389,29.07070149,4.645176199,0.6955729808,20.53046556,67.13251725,13.78261833,138482.1078,2,0,25.59628288,,,,,,,,,
36.31300419,21.66870053,7.255234263,0.7690080307,13.56136589,95,16.69947094,16834313.63,5,1,16.44571553,,,,,,,,,
50,27.15626494,9.129744394,1.250058688,25.57338604,95,17.93340264,570409.0721,3,1,39.79734947,,,,,,,,,
15.14094804,30.6872677,9.109966002,0.6371076944,6.208273489,95,3.885691872,30559138.34,2,2,10.96321785,,,,,,,,,
50,50,8.31581238,0.9832692767,28.35432436,76.33994509,21.64567564,-31885334.98,1,1,49.05007515,,,,,,,,,
50,47.20954865,9.721116942,0.7237979221,27.3618358,82.73627681,21.01306789,47155425.83,6,1,49.93389123,,,,,,,,,
42.54041236,23.30750184,6.175301865,0.7288277076,24.84574349,71.21810976,17.69466887,6951564.149,2,0,28.72110945,,,,,,,,,
34.76046103,46.09741633,9.068019613,1.182741436,18.9232882,83.69144231,10.04376266,19753766.31,6,1,32.80608265,,,,,,,,,
28.33837024,26.53565138,9.160141096,1.042515074,16.68069367,69.8872409,6.934614862,-22151259.58,5,1,25.54630265,,,,,,,,,
50,50,10,0.9072650607,30.34192591,64.78848491,19.65807409,10117290.41,1,2,59.39981572,,,,,,,,,
50,40.57814483,9.590563426,1.287010695,24.06711069,95,17.93600288,-29039698.85,3,1,41.09548254,,,,,,,,,
33.85218971,19.18728324,2.899558929,1.152397398,16.20132578,95,12.00883232,35269332.92,3,1,25.30691307,,,,,,,,,
23.44950091,10,5.868933186,1.747899855,14.26876855,64.34144844,9.180732358,-38694252.54,7,0,16.78547585,,,,,,,,,
39.90893633,41.13463057,6.017785564,0.970333104,24.38142204,63.68584348,15.52751428,4625202.535,3,0,33.23493576,,,,,,,,,
50,39.2326726,7.421344122,1.096509342,30.86991837,61.96997801,19.13008163,-11652783.45,3,0,40.50638261,,,,,,,,,
29.9786432,36.88955951,4.890948592,0.7732764522,17.10846615,75.22694866,12.87017705,-46878836.63,1,0,23.75934629,,,,,,,,,
50,36.96848273,8.724263531,0.997264301,29.88717086,67.29586162,18.1604768,-28060761.9,2,1,56.33430195,,,,,,,,,
50,47.1895509,6.976218446,1.24532989,30.90047447,61.80981314,19.09952553,13487811.8,7,0,47.13683338,,,,,,,,,
50,50,7.329971051,0.6064491303,29.20981449,71.17534253,20.79018551,-26896709.93,6,0,43.91989574,,,,,,,,,
28.82795406,26.92482813,5.102988694,0.9439086091,10.97499499,95,13.04830007,-20075116.95,6,1,16.83863054,,,,,,,,,
40.84974887,39.01517484,5.860770336,1.145950493,22.73997596,79.6384875,18.10977291,11200337.19,7,0,30.08347969,,,,,,,,,
50,26.41860205,7.079166105,0.9567737333,27.71546039,80.40472467,13.25165584,27445245.49,6,2,45.75957906,,,,,,,,,
21.85457886,28.97978187,7.348957939,1.365628556,9.725604128,95,12.12897473,19823295.63,2,0,12.55116219,,,,,,,,,
36.79835694,44.9821767,5.834470425,0.8988742087,24.71405865,48.89645389,12.08429829,-1397310.722,4,0,33.38078484,,,,,,,,,
30.79896005,26.25533888,4.75881039,1.051124867,15.02221423,95,15.77674582,6529171.924,2,0,18.70282942,,,,,,,,,
42.40860972,35.37492496,6.914469309,1.357193882,23.89886538,77.4503059,18.50974434,3562372.513,2,0,33.15921292,,,,,,,,,
50,29.25110366,2.748439926,1.280295973,29.25056203,70.93688645,20.74943797,-31090679.3,6,0,42.32785431,,,,,,,,,
19.49681952,20.5920437,2.644533586,0.5,15.26269788,27.74163308,4.234121644,8383172.721,2,0,16.54511612,,,,,,,,,
50,50,7.07184791,0.5,28.92542647,72.8582984,19.19651445,-31357786.44,2,1,49.52999666,,,,,,,,,
31.80633328,32.76919495,2.845726842,1.055007976,18.65578964,70.49041548,13.15054363,18428284.24,6,0,26.76957553,,,,,,,,,
39.77035226,38.83575981,6.11001442,0.7080793177,21.99151929,80.84404145,17.77883297,4054069.213,6,0,28.59697739,,,,,,,,,
50,50,9.323121649,0.7200196123,31.04392189,61.06212408,18.95607811,-64926002.05,2,1,54.74859388,,,,,,,,,
40.02091948,27.23270734,6.996657302,1.513512544,18.98502285,95,14.36574338,29373515.32,1,1,27.71292103,,,,,,,,,
19.42148286,10,7.393843488,0.9372028969,11.19488193,73.48537465,8.226600927,-15660952.32,5,0,13.80147614,,,,,,,,,
44.94586338,50,6.209682266,1.547802914,17.26163634,95,12.70227258,-18144120.01,5,2,36.86206297,,,,,,,,,
50,35.51331604,10,0.8182855231,31.43972435,59.03447322,18.56027565,28677106.27,4,0,39.59615113,,,,,,,,,
50,42.79845298,8.947487758,1.468453359,31.5235751,58.61145138,18.4764249,-4897859.448,2,0,48.91216641,,,,,,,,,
48.57607468,33.37471091,9.011068336,0.7966853891,22.50726037,95,17.97280187,17922365.18,7,1,40.40966444,,,,,,,,,
50,50,9.57265947,1.055404092,28.74548402,73.94036562,21.25451598,-19600669.38,3,1,47.84655903,,,,,,,,,
23.75172679,17.22922155,8.919688609,0.8029317163,10.42410614,95,9.368999514,24110077.49,5,1,16.48016047,,,,,,,,,
24.29633526,29.80490841,6.92492,1.215685993,14.94450523,62.57704677,9.351830028,5916010.791,6,0,19.72001219,,,,,,,,,
50,35.88128301,4.647432945,1.450400096,31.8133897,57.16652788,18.1866103,12147499.83,3,0,38.27054786,,,,,,,,,
42.1917629,34.96790653,10,1.166869003,21.4892121,95,13.67059031,-5355708.539,4,1,35.26164357,,,,,,,,,
50,50,6.554299714,1.278352038,23.72169456,95,23.11662202,48893098.02,3,1,43.12145783,,,,,,,,,
50,50,10,1.152350727,26.0326245,92.06668927,14.82257238,56113296.22,2,2,49.88070264,,,,,,,,,
48.07444119,47.71276833,5.75806747,0.7482370998,26.14668298,83.86439775,21.92775821,-66111516.41,2,0,44.35820586,,,,,,,,,
24.32786209,10,8.7803332,0.6690374903,13.16623647,84.77460996,11.16162562,27790672.25,1,0,13.68180595,,,,,,,,,
44.01743478,35.72311046,8.252671889,1.244721164,22.40558012,95,14.27561553,-32392219.21,2,1,38.07424531,,,,,,,,,
50,50,9.980407306,1.084773985,29.83222829,67.60397353,20.16777171,15290305.31,5,2,60,,,,,,,,,
43.52355973,50,8.28599904,1.220463336,23.50725027,85.14951445,12.76238284,-53330282.42,2,1,41.67117029,,,,,,,,,
49.94321903,49.62453814,6.811074283,0.6109504156,28.74442615,73.74922972,21.19879288,12097146.64,2,0,41.33248631,,,,,,,,,
50,47.66315464,8.367453363,1.175909206,25.663964,94.8257097,20.33135528,-25087126.22,3,2,53.5985639,,,,,,,,,
50,44.58386913,7.768467972,1.510664483,29.37671455,70.20283162,20.62328545,-13764631.45,4,0,39.24904094,,,,,,,,,
43.61129769,50,6.852729913,0.5,28.12081729,55.0854559,15.49048041,-12962825.24,2,0,42.18931888,,,,,,,,,
50,50,10,1.201954405,31.25934574,59.95216411,18.74065426,-22036521.62,5,1,51.31376092,,,,,,,,,
37.92316024,22.34508386,5.672126231,0.7448438637,22.92819216,65.39969648,14.99496808,-21222255.06,4,0,30.11044804,,,,,,,,,
31.29214825,34.16755168,8.219950883,1.118401459,21.42721533,46.03926723,9.864932925,-11940424.75,2,0,27.49781271,,,,,,,,,
33.0926311,41.64705006,10,0.8170651287,15.52676493,95,6.534989142,-4617935.703,4,2,31.04111076,,,,,,,,,
37.9897425,33.00012943,4.508892358,1.19448413,24.37080997,55.88214977,13.61893253,9693956.142,5,0,33.64919496,,,,,,,,,
50,50,6.43223358,0.8687625099,20.55549902,95,17.63027876,55821272.88,3,2,45.96989276,,,,,,,,,
50,36.87292988,9.755986422,0.8801091443,31.56647807,58.39587768,18.43352193,-28406276.15,3,0,48.90937645,,,,,,,,,
43.37027089,43.87938851,3.645455908,0.5,25.61744604,69.29974526,17.75282485,3801260.654,1,0,39.24652122,,,,,,,,,
17.11515528,32.00447177,3.344829002,1.767459786,9.479204707,80.5547597,7.635950574,23179572.71,5,0,11.36406738,,,,,,,,,
31.53628602,30.84187208,8.072179729,1.601827866,17.55666867,79.62568306,13.97961735,-21266758.57,7,0,25.33045417,,,,,,,,,
50,50,10,1.177758085,29.65656687,68.59672333,20.34343313,-67718099.96,6,1,50.57812318,,,,,,,,,
50,50,8.164528977,0.9989876628,28.74849249,73.92216311,21.25150751,-57278337.45,2,2,57.34480611,,,,,,,,,
37.44723066,28.68641436,7.095510218,1.286591563,22.807847,64.18573251,14.63938366,-66614690.18,6,0,28.31997861,,,,,,,,,
41.32610329,47.40462823,3.910520633,0.9419021622,24.44977565,69.02446827,16.87632764,46203506.54,6,0,37.08093843,,,,,,,,,
29.24766519,11.98300731,5.4018067,0.9634757475,17.9896761,62.58027676,11.25798909,18424658.72,2,0,24.3419313,,,,,,,,,
50,50,5.656981528,1.55622777,31.10654308,60.73788681,18.89345692,22679260.82,1,0,45.89549358,,,,,,,,,
50,50,8.773083561,0.712168229,29.41126966,70.00286143,20.58873034,29442242.17,5,1,60,,,,,,,,,
34.41689836,40.20372749,8.728852351,1.462973058,19.17555256,79.48321569,15.2413458,-17264121.21,4,0,28.53967805,,,,,,,,,
39.20071041,24.35863624,7.684497275,0.5,15.58754994,95,17.07970873,69091340.94,4,1,23.32506048,,,,,,,,,
50,50,8.30891931,0.5215890798,28.44981686,75.74805576,16.39769885,10063997.79,6,2,60,,,,,,,,,
50,40.49897639,5.939011879,0.5,28.77993149,73.73217176,18.92407011,-2183175.506,7,1,46.17553902,,,,,,,,,
47.50473171,50,10,0.862871123,23.40001309,95,16.18726333,33300054.44,3,1,41.03455595,,,,,,,,,
30.96681909,32.95868005,3.60855253,1.09053757,20.92392422,47.99718622,10.04289487,20018996.2,4,0,26.19529778,,,,,,,,,
50,50,6.421371145,0.9388978749,27.42295761,82.328984,22.57704239,40051377.89,4,0,42.9555408,,,,,,,,,
32.19631344,23.44658164,6.300859388,1.110209652,16.21063624,95,10.61962496,41814997.34,6,1,26.77136531,,,,,,,,,
50,41.74931624,10,0.9186629197,28.07188272,78.11416676,21.92811728,-10597396.29,6,1,48.39657638,,,,,,,,,
39.67949058,27.41712425,1.898100383,1.265213619,25.11970606,57.96160389,14.55978453,5610744.627,5,0,31.31288983,,,,,,,,,
50,37.778592,6.891889152,1.154781765,25.54771744,95,24.45228256,-27275861,7,0,34.5883406,,,,,,,,,
19.87417458,19.60894153,7.647561963,0.623713173,11.54511861,72.14352872,5.016693533,-48848465.16,6,1,15.15770318,,,,,,,,,
44.40336898,24.84036839,7.288753348,0.9893075553,28.16734176,57.64131864,16.23602722,25103916.54,5,0,34.01605439,,,,,,,,,
15.77302276,30.41437603,2.953586941,0.7569242689,7.617788791,95,8.155233971,28711075.92,1,0,9.9911375,,,,,,,,,
43.00853796,45.52827496,4.286032074,1.018503955,25.93780219,65.81411809,17.07073577,-59467198.2,6,0,43.43533469,,,,,,,,,
46.4322475,43.54177551,6.636367692,0.8898916483,26.05630182,78.19968398,20.37594568,-21516241.89,6,0,34.34479932,,,,,,,,,
33.10337603,33.34376472,4.302254522,0.5,17.40688094,90.17408203,10.17926575,1682501.928,5,1,29.00070679,,,,,,,,,
